Transaction ID,Date,Time,Store ID,Product ID,Quantity Sold,Price per Unit,Total Sales,Discount,Payment Method,Customer ID
T008643,2023-02-09,10:02 AM,S005,P00233,2,65894.09,131788.18,13484.04,Mobile Payment,C00219
T003528,2020-07-30,02:36 PM,S002,P00244,2,14317.17,28634.34,1059.96,Credit Card,C00201
T003737,2021-02-14,02:51 PM,S002,P0075,1,33416.48,33416.48,7227.43,Credit Card,C00537
T006600,2022-01-15,10:12 AM,S005,P00213,1,3578.86,3578.86,317.8,Debit Card,C00172
T007581,2020-11-12,04:56 PM,S004,P00356,2,30267.01,60534.02,4429.36,Credit Card,C00195
T007132,2021-11-07,07:00 PM,S008,P00133,5,53245.56,266227.8,37408.67,Mobile Payment,C00127
T007881,2023-03-14,03:40 PM,S001,P00227,2,83461.04,166922.08,20992.83,Cash,C00534
T004028,2021-04-26,05:12 PM,S002,P00311,5,15866.4,79332.0,2080.55,Cash,C00441
T001288,2022-12-20,02:55 PM,S005,P00124,2,4896.58,9793.16,1032.99,Mobile Payment,C00552
T003530,2022-11-21,11:23 AM,S007,P00184,3,49948.45,149845.35,2722.45,Credit Card,C00675
T004615,2020-03-17,02:45 PM,S003,P0014,3,95025.55,285076.65,52224.75,Credit Card,C00191
T002885,2022-05-23,05:52 PM,S003,P00331,1,28184.66,28184.66,6968.67,Mobile Payment,C00417
T005076,2021-02-12,09:19 PM,S007,P0039,2,96779.01,193558.02,31446.72,Mobile Payment,C00546
T004055,2023-09-24,08:05 PM,S007,P00284,1,20429.24,20429.24,3013.59,Mobile Payment,C00280
T003266,2023-09-05,04:41 PM,S005,P00292,5,43982.55,219912.75,27740.2,Mobile Payment,C00537
T002860,2023-08-08,08:49 PM,S002,P00292,3,69681.98,209045.94,48691.42,Debit Card,C00332
T004909,2020-09-08,12:32 PM,S004,P00201,5,75619.91,378099.55,31878.33,Debit Card,C00280
T004861,2024-04-06,08:43 PM,S001,P0066,2,86506.01,173012.02,11894.36,Mobile Payment,C00154
T003826,2020-04-23,09:58 PM,S002,P00250,3,45997.75,137993.25,5737.83,Credit Card,C00167
T002737,2023-10-29,06:17 PM,S004,P00296,5,36761.38,183806.9,42917.78,Mobile Payment,C00587
T004581,2023-11-03,04:40 PM,S001,P00320,4,50997.61,203990.44,18733.05,Cash,C00448
T001094,2021-01-19,04:55 PM,S001,P00293,1,26666.54,26666.54,3899.07,Credit Card,C0067
T008137,2023-06-29,08:59 PM,S008,P0075,4,48165.92,192663.68,49688.79,Credit Card,C00158
T008969,2021-04-15,04:26 PM,S003,P00125,5,67091.06,335455.3,80978.13,Credit Card,C00532
T007614,2020-07-06,12:19 PM,S008,P00167,2,17919.76,35839.52,3097.89,Credit Card,C00125
T003864,2020-06-28,01:26 PM,S004,P00134,1,24870.4,24870.4,5578.4,Mobile Payment,C00676
T001208,2020-09-04,05:41 PM,S003,P00317,1,86668.56,86668.56,2850.89,Debit Card,C00386
T006380,2024-02-01,05:38 PM,S003,P00288,1,41088.63,41088.63,7735.3,Credit Card,C00160
T002430,2021-04-29,01:35 PM,S002,P00342,1,35750.64,35750.64,8107.35,Cash,C0041
T002061,2021-02-23,03:34 PM,S002,P00189,4,81817.67,327270.68,5876.76,Debit Card,C00190
T005412,2020-01-31,09:31 PM,S003,P0062,3,22355.81,67067.43,2520.98,Cash,C00546
T00343,2020-03-10,09:06 PM,S004,P00139,3,8969.04,26907.12,3769.02,Credit Card,C00257
T009009,2023-05-11,04:42 PM,S001,P00131,3,64634.23,193902.69,29518.1,Debit Card,C00300
T003275,2022-05-28,03:31 PM,S002,P00373,1,44244.62,44244.62,9325.91,Cash,C00669
T002779,2023-10-08,10:50 AM,S006,P0044,5,99992.93,499964.65,93767.08,Mobile Payment,C00488
T001968,2021-04-16,05:33 PM,S008,P00265,5,44896.99,224484.95,2630.95,Debit Card,C00248
T002900,2021-08-24,04:01 PM,S006,P00246,3,81634.41,244903.23,11937.7,Mobile Payment,C00546
T008388,2024-04-06,01:53 PM,S003,P00178,2,33553.47,67106.94,3259.11,Cash,C00405
T004950,2024-06-03,02:01 PM,S008,P0049,2,38150.17,76300.34,19114.51,Credit Card,C0033
T002307,2021-07-24,07:59 PM,S008,P0033,3,61470.79,184412.37,41575.68,Cash,C00584
T004970,2020-07-11,11:07 AM,S005,P00219,2,5319.72,10639.44,2993.67,Debit Card,C00473
T005989,2023-06-04,08:13 PM,S004,P00257,5,18678.21,93391.05,27793.29,Cash,C00665
T004344,2022-09-01,08:40 PM,S006,P00364,1,80172.18,80172.18,15248.16,Cash,C00334
T002356,2020-04-08,05:10 PM,S008,P0050,1,14349.51,14349.51,2476.7,Cash,C00162
T004506,2020-06-20,08:40 PM,S003,P0088,4,31311.45,125245.8,7699.87,Debit Card,C00581
T001488,2020-10-10,09:39 PM,S003,P00171,4,76411.53,305646.12,47557.85,Mobile Payment,C00546
T00223,2023-02-14,08:10 PM,S006,P0064,3,13774.47,41323.41,6273.29,Debit Card,C00487
T007612,2023-09-21,10:24 AM,S005,P00246,1,1913.06,1913.06,315.95,Mobile Payment,C0062
T004186,2022-02-25,03:41 PM,S001,P00135,1,72178.75,72178.75,20045.53,Credit Card,C00352
T001486,2021-06-07,09:33 PM,S007,P00261,1,84900.42,84900.42,24157.7,Mobile Payment,C00114
T007707,2020-06-09,08:24 PM,S005,P00271,4,88922.42,355689.68,87766.29,Mobile Payment,C0045
T002324,2024-01-24,06:24 PM,S004,P00315,4,67635.33,270541.32,62391.56,Mobile Payment,C00427
T007701,2023-08-05,05:49 PM,S001,P0025,1,59834.52,59834.52,15798.13,Debit Card,C0024
T004049,2021-05-26,07:02 PM,S004,P0011,4,82655.43,330621.72,2136.56,Debit Card,C00594
T008683,2022-06-05,08:48 PM,S005,P0035,2,97818.5,195637.0,23242.58,Cash,C00397
T008176,2020-06-26,04:44 PM,S007,P00340,4,66604.29,266417.16,51508.97,Cash,C00425
T008132,2024-05-26,04:48 PM,S008,P00261,4,29751.95,119007.8,12934.68,Debit Card,C00227
T002067,2023-05-18,10:58 AM,S001,P00331,4,67582.38,270329.52,62175.53,Debit Card,C00177
T0025,2020-04-19,01:02 PM,S003,P00312,1,50287.94,50287.94,7903.83,Credit Card,C00533
T004484,2022-08-04,03:07 PM,S004,P00294,4,18929.57,75718.28,17251.27,Mobile Payment,C00144
T004242,2023-04-30,06:01 PM,S008,P00166,3,92612.61,277837.83,78135.16,Debit Card,C00569
T008781,2021-02-13,08:38 PM,S006,P00237,2,56041.2,112082.4,10320.35,Mobile Payment,C00128
T006001,2021-05-01,08:37 PM,S002,P00268,1,66314.28,66314.28,13264.69,Cash,C0040
T008259,2020-10-01,06:22 PM,S008,P00159,2,73752.24,147504.48,27997.17,Credit Card,C00587
T006363,2020-12-18,11:30 AM,S005,P0064,3,92063.45,276190.35,46754.57,Cash,C00633
T008259,2020-05-05,07:33 PM,S003,P0072,1,65158.16,65158.16,6703.41,Debit Card,C00137
T006582,2023-07-17,02:43 PM,S004,P00117,2,90921.65,181843.3,34986.74,Mobile Payment,C00326
T006211,2021-01-26,09:35 PM,S008,P0076,4,89419.24,357676.96,59992.36,Debit Card,C00122
T00136,2023-01-18,12:08 PM,S002,P00222,3,97413.72,292241.16,71063.55,Mobile Payment,C00583
T003987,2020-09-13,08:27 PM,S004,P00233,3,75836.0,227508.0,51548.96,Mobile Payment,C00284
T005188,2021-12-17,03:42 PM,S007,P00347,4,37902.95,151611.8,3914.7,Debit Card,C00379
T005825,2023-09-23,03:10 PM,S005,P00237,1,9324.05,9324.05,1806.61,Mobile Payment,C00424
T001465,2023-12-17,09:28 PM,S002,P0096,5,13625.86,68129.3,11192.6,Debit Card,C00102
T007792,2022-06-05,06:16 PM,S001,P0020,3,98162.2,294486.6,14855.19,Mobile Payment,C00382
T006941,2020-04-13,09:22 PM,S008,P0017,2,67738.74,135477.48,2108.64,Mobile Payment,C00585
T006884,2022-06-27,07:21 PM,S002,P00291,5,8299.66,41498.3,11202.27,Debit Card,C00186
T001311,2021-07-20,07:56 PM,S007,P00349,3,47466.56,142399.68,14774.52,Cash,C00225
T007084,2020-07-27,07:25 PM,S004,P00218,2,73459.57,146919.14,10548.77,Mobile Payment,C00168
T001639,2021-06-30,03:31 PM,S007,P0019,2,56084.93,112169.86,13712.91,Cash,C00341
T00428,2024-05-07,02:42 PM,S001,P00335,4,60719.15,242876.6,10030.62,Mobile Payment,C00432
T001183,2022-11-26,02:45 PM,S007,P00124,5,24696.72,123483.6,1326.99,Credit Card,C0095
T001729,2020-11-29,08:34 PM,S003,P00140,4,27142.06,108568.24,5337.43,Credit Card,C00507
T008963,2020-02-14,11:26 AM,S006,P00353,5,74479.54,372397.7,13262.88,Debit Card,C00313
T007666,2022-11-15,01:11 PM,S007,P00248,5,11923.62,59618.1,498.29,Credit Card,C00217
T00120,2023-07-19,11:01 AM,S006,P00170,1,97078.62,97078.62,23158.94,Cash,C00218
T005891,2022-12-08,05:14 PM,S002,P00340,5,97920.33,489601.65,25104.81,Credit Card,C00270
T007050,2020-10-01,08:48 PM,S006,P00334,1,20542.61,20542.61,4486.51,Cash,C00367
T003796,2020-03-12,08:38 PM,S002,P0017,2,6394.22,12788.44,893.31,Credit Card,C00386
T00109,2022-07-26,10:41 AM,S003,P005,1,58395.58,58395.58,15506.66,Cash,C0093
T004187,2024-05-18,05:38 PM,S005,P00207,2,52139.87,104279.74,5205.19,Mobile Payment,C00527
T002956,2024-02-28,04:40 PM,S006,P00311,5,90306.16,451530.8,105754.06,Credit Card,C00153
T00744,2022-12-15,08:54 PM,S005,P0097,1,95989.0,95989.0,1984.96,Cash,C00285
T001583,2022-01-11,10:15 AM,S002,P00104,1,96419.97,96419.97,28889.67,Credit Card,C00391
T003494,2021-03-17,01:39 PM,S004,P00267,2,41301.38,82602.76,2628.45,Debit Card,C00435
T005763,2023-10-25,08:01 PM,S001,P00364,3,42215.65,126646.95,29712.31,Cash,C00537
T005269,2020-02-20,04:36 PM,S003,P0061,3,24513.03,73539.09,1023.75,Debit Card,C00521
T002830,2021-11-12,11:30 AM,S008,P00323,4,36354.34,145417.36,1057.19,Debit Card,C00328
T007020,2023-05-31,04:17 PM,S005,P00351,5,28652.77,143263.85,15376.6,Mobile Payment,C00436
T007356,2022-11-27,02:31 PM,S003,P00361,1,95572.1,95572.1,19873.92,Cash,C00678
T008859,2023-03-03,05:14 PM,S002,P00206,4,17297.54,69190.16,10588.22,Cash,C00448
T003222,2022-02-04,10:13 AM,S004,P00345,1,58870.13,58870.13,12240.92,Mobile Payment,C00544
T005586,2022-10-21,07:49 PM,S008,P00241,4,52709.89,210839.56,62264.47,Mobile Payment,C00424
T007509,2021-03-06,06:44 PM,S004,P00339,5,99239.66,496198.3,59870.01,Credit Card,C00477
T006214,2021-10-29,02:06 PM,S003,P00108,2,11302.37,22604.74,5680.95,Credit Card,C00601
T003945,2021-02-02,09:36 PM,S002,P00266,3,82362.78,247088.34,28628.25,Cash,C00463
T003108,2021-05-07,12:01 PM,S005,P00369,1,59698.05,59698.05,9251.68,Mobile Payment,C00102
T008315,2020-06-30,08:10 PM,S001,P00277,5,84600.13,423000.65,28521.0,Cash,C00504
T008708,2024-03-10,03:40 PM,S003,P0058,4,60628.6,242514.4,58261.46,Cash,C00171
T006652,2021-12-24,03:30 PM,S004,P00257,2,69760.19,139520.38,3327.02,Debit Card,C0066
T006525,2022-11-17,12:36 PM,S006,P0064,4,90290.0,361160.0,4326.58,Credit Card,C00264
T006238,2020-01-08,07:09 PM,S001,P00104,1,72135.21,72135.21,20745.51,Credit Card,C00457
T002719,2024-03-14,10:48 AM,S008,P00118,4,75564.54,302258.16,10501.24,Cash,C00561
T003385,2020-01-05,06:41 PM,S005,P00143,1,52928.72,52928.72,7864.52,Cash,C00319
T003028,2020-08-13,09:16 PM,S004,P00215,1,55415.21,55415.21,10113.22,Mobile Payment,C00613
T001050,2021-12-04,07:06 PM,S007,P00280,2,73010.91,146021.82,26588.83,Cash,C00395
T008152,2023-12-29,05:11 PM,S003,P00338,2,43213.54,86427.08,25229.31,Cash,C00607
T002756,2021-12-15,01:22 PM,S003,P00369,2,81549.38,163098.76,29899.65,Mobile Payment,C00158
T003522,2022-11-25,06:11 PM,S007,P004,4,69164.39,276657.56,50572.9,Credit Card,C00312
T004043,2020-10-27,01:53 PM,S003,P00286,2,19884.95,39769.9,9832.79,Mobile Payment,C0017
T007909,2024-01-14,01:11 PM,S001,P00142,3,25560.34,76681.02,11882.81,Cash,C00380
T004344,2023-04-08,03:44 PM,S008,P00229,5,17230.69,86153.45,6559.2,Cash,C00224
T00459,2024-05-25,07:00 PM,S004,P00137,2,43770.42,87540.84,2828.62,Debit Card,C00667
T007569,2021-08-11,11:24 AM,S008,P00247,3,2551.74,7655.22,173.03,Mobile Payment,C00204
T007176,2020-02-21,08:56 PM,S002,P0040,1,26798.53,26798.53,3760.55,Mobile Payment,C00431
T004940,2020-05-17,08:43 PM,S001,P0056,2,95845.16,191690.32,24200.58,Cash,C00541
T008758,2023-08-03,06:43 PM,S007,P00349,4,44153.71,176614.84,38205.96,Debit Card,C00665
T008334,2021-06-18,08:50 PM,S007,P00373,3,86636.8,259910.4,27227.9,Cash,C00269
T005417,2024-02-23,12:31 PM,S005,P00336,2,98244.59,196489.18,43172.23,Debit Card,C00491
T005969,2021-07-18,09:00 PM,S001,P00315,4,1793.75,7175.0,1780.78,Debit Card,C00421
T008223,2021-05-05,11:31 AM,S007,P0094,2,5257.45,10514.9,1162.51,Cash,C00447
T008152,2023-09-18,06:28 PM,S003,P0043,4,33260.87,133043.48,39088.78,Debit Card,C00574
T008448,2023-05-19,06:40 PM,S008,P00326,2,84331.22,168662.44,48134.06,Debit Card,C00569
T00931,2020-09-14,04:05 PM,S006,P0031,5,76754.08,383770.4,107085.07,Debit Card,C00470
T005262,2022-04-11,11:52 AM,S001,P00202,4,58766.65,235066.6,39039.83,Mobile Payment,C00498
T006569,2023-04-04,09:14 PM,S008,P00294,4,95000.15,380000.6,105345.0,Mobile Payment,C00242
T005960,2022-02-08,04:56 PM,S003,P00212,5,8071.8,40359.0,8403.95,Credit Card,C00149
T005539,2020-07-21,01:46 PM,S004,P0017,2,27871.43,55742.86,4538.94,Mobile Payment,C00450
T008467,2023-08-25,10:52 AM,S002,P00234,4,98415.51,393662.04,104947.46,Mobile Payment,C00499
T005500,2023-11-12,02:57 PM,S004,P00187,4,53867.79,215471.16,37796.09,Mobile Payment,C00437
T001842,2020-03-21,10:23 AM,S001,P00354,5,20272.88,101364.4,21591.52,Cash,C00533
T004277,2020-01-25,05:36 PM,S002,P00344,1,22573.25,22573.25,1061.12,Cash,C00394
T002282,2021-11-05,10:08 AM,S002,P00168,4,74875.02,299500.08,49116.87,Cash,C00292
T007054,2021-08-30,07:36 PM,S005,P0079,1,16682.82,16682.82,3377.89,Mobile Payment,C00481
T008104,2020-12-11,06:12 PM,S003,P00138,5,64801.5,324007.5,5083.68,Cash,C00265
T006175,2021-08-05,11:29 AM,S004,P005,3,56450.58,169351.74,7811.9,Cash,C00654
T004863,2023-03-04,11:55 AM,S003,P00257,4,39091.41,156365.64,17915.8,Cash,C00114
T00435,2023-07-12,10:11 AM,S005,P00233,5,43547.3,217736.5,44211.3,Cash,C00627
T005152,2020-07-07,12:36 PM,S004,P00352,2,62772.89,125545.78,22867.87,Cash,C00550
T003465,2022-03-03,10:08 AM,S007,P00205,5,97243.72,486218.6,58247.64,Debit Card,C00496
T007667,2023-01-21,11:30 AM,S008,P00339,3,43274.86,129824.58,23150.14,Credit Card,C0096
T008757,2020-10-06,09:37 PM,S006,P0021,5,37712.26,188561.3,14468.68,Credit Card,C005
T0070,2024-07-14,06:35 PM,S008,P00250,4,88101.26,352405.04,102264.24,Cash,C0064
T00748,2020-01-22,01:55 PM,S001,P0039,4,60001.62,240006.48,5438.2,Mobile Payment,C00234
T001931,2024-04-03,05:06 PM,S007,P00357,4,90657.99,362631.96,39025.39,Credit Card,C00120
T002332,2020-07-14,10:25 AM,S008,P00133,5,11667.22,58336.1,13875.95,Mobile Payment,C00647
T007527,2020-09-17,06:07 PM,S005,P00315,3,47133.79,141401.37,21464.1,Cash,C00203
T006219,2024-05-03,06:56 PM,S007,P00317,4,34331.53,137326.12,4835.03,Credit Card,C00217
T002763,2020-12-12,10:29 AM,S006,P00112,2,64471.21,128942.42,10218.73,Mobile Payment,C00187
T008090,2020-12-22,12:09 PM,S008,P00234,2,95818.61,191637.22,45179.4,Cash,C00193
T004652,2020-02-13,04:02 PM,S003,P00305,2,93880.88,187761.76,49486.77,Credit Card,C00355
T007103,2023-08-14,10:38 AM,S006,P0033,3,78356.07,235068.21,69666.49,Debit Card,C00400
T002934,2020-02-04,04:27 PM,S001,P00229,4,58090.47,232361.88,32141.35,Credit Card,C00609
T00693,2022-01-22,02:07 PM,S005,P00144,5,22777.79,113888.95,2728.86,Credit Card,C00564
T00125,2024-06-13,07:44 PM,S008,P00141,1,82115.07,82115.07,18063.42,Credit Card,C00597
T003271,2022-03-13,03:46 PM,S002,P00186,3,51621.88,154865.64,18372.4,Cash,C00319
T005339,2023-10-03,02:26 PM,S003,P0093,2,73328.43,146656.86,30485.92,Credit Card,C00303
T008464,2021-06-05,07:15 PM,S007,P00337,5,55253.41,276267.05,10829.15,Debit Card,C00599
T006925,2022-08-19,11:11 AM,S006,P0066,4,46096.95,184387.8,2148.09,Credit Card,C0094
T00991,2022-01-31,02:39 PM,S006,P00235,4,60132.13,240528.52,11164.61,Credit Card,C00364
T006738,2021-07-25,10:03 AM,S003,P0063,4,90836.35,363345.4,128.52,Cash,C00544
T007747,2023-10-29,09:04 PM,S001,P00212,2,3784.73,7569.46,2206.2,Cash,C00560
T008828,2021-07-13,03:22 PM,S001,P00361,1,74152.98,74152.98,8294.38,Mobile Payment,C0088
T001901,2020-02-29,12:11 PM,S002,P009,3,64085.2,192255.6,38221.07,Credit Card,C00158
T007998,2023-03-28,08:55 PM,S007,P0042,1,13643.09,13643.09,102.86,Credit Card,C00528
T001586,2023-04-06,03:26 PM,S003,P00212,2,8453.66,16907.32,4584.16,Cash,C00182
T008642,2024-01-26,06:51 PM,S001,P00169,2,15532.8,31065.6,1459.9,Mobile Payment,C00289
T002322,2020-11-25,08:32 PM,S002,P00236,1,37724.34,37724.34,4204.36,Mobile Payment,C00606
T008070,2021-06-04,06:54 PM,S004,P00311,1,46120.32,46120.32,2811.05,Cash,C0013
T003616,2020-07-04,04:28 PM,S004,P00261,3,93237.79,279713.37,64822.31,Debit Card,C0014
T00229,2022-07-26,12:35 PM,S006,P00274,5,23172.13,115860.65,34088.62,Cash,C00273
T008928,2020-01-15,05:09 PM,S004,P00296,5,34939.61,174698.05,7030.77,Cash,C00355
T001317,2022-05-18,03:48 PM,S005,P00245,1,49505.13,49505.13,10093.39,Credit Card,C00316
T006349,2023-01-01,07:41 PM,S006,P0040,4,33832.42,135329.68,40453.01,Mobile Payment,C001
T007804,2020-11-19,08:19 PM,S005,P00137,2,86773.34,173546.68,23301.67,Credit Card,C00239
T005856,2022-03-26,01:03 PM,S005,P0075,1,72247.73,72247.73,8687.69,Credit Card,C00641
T009004,2021-08-10,10:51 AM,S007,P00296,3,92782.19,278346.57,41012.67,Credit Card,C00612
T005368,2023-01-31,05:57 PM,S003,P0061,1,22355.16,22355.16,6135.03,Cash,C0066
T007612,2021-02-20,12:52 PM,S003,P00233,3,41966.27,125898.81,10070.92,Debit Card,C0057
T005685,2023-10-22,06:46 PM,S007,P00197,1,75237.05,75237.05,15651.32,Mobile Payment,C00129
T005651,2021-11-30,06:47 PM,S003,P00185,4,24484.41,97937.64,13035.8,Mobile Payment,C00124
T008636,2020-10-09,02:39 PM,S006,P00244,4,38357.23,153428.92,29287.38,Debit Card,C00170
T00620,2022-02-06,07:06 PM,S008,P003,5,87579.64,437898.2,87584.16,Cash,C00278
T007611,2020-10-31,01:02 PM,S001,P00262,5,3081.1,15405.5,1992.92,Credit Card,C0070
T0041,2021-08-07,07:59 PM,S007,P0079,4,77927.23,311708.92,11324.31,Credit Card,C00531
T006675,2021-04-19,02:46 PM,S005,P0049,4,88076.25,352305.0,46527.02,Cash,C00501
T007515,2021-03-08,05:05 PM,S007,P00264,3,3480.28,10440.84,154.78,Credit Card,C00290
T005080,2021-09-12,08:32 PM,S006,P00279,3,1315.72,3947.16,1147.65,Credit Card,C0060
T006642,2022-12-30,09:41 PM,S007,P00196,1,89788.22,89788.22,26898.94,Credit Card,C00584
T003928,2021-04-05,07:00 PM,S001,P00161,1,12096.5,12096.5,2438.1,Credit Card,C00291
T008863,2023-01-24,08:18 PM,S008,P00216,4,82073.02,328292.08,24529.57,Cash,C00524
T005051,2022-02-02,11:17 AM,S001,P00377,2,31432.42,62864.84,14976.54,Cash,C00483
T002066,2022-08-06,03:39 PM,S002,P00166,2,97062.7,194125.4,33147.77,Cash,C00209
T00290,2020-04-12,03:31 PM,S008,P00309,2,35335.93,70671.86,6807.32,Cash,C00286
T001817,2021-12-10,08:32 PM,S008,P008,3,96638.3,289914.9,11215.75,Cash,C00449
T006840,2022-02-17,06:53 PM,S006,P00330,4,27207.63,108830.52,26797.21,Credit Card,C00404
T002735,2020-08-31,02:28 PM,S001,P00263,5,20126.68,100633.4,27932.65,Mobile Payment,C00601
T002695,2022-05-05,11:39 AM,S007,P0011,4,82401.72,329606.88,79618.41,Cash,C00257
T002942,2023-11-15,04:50 PM,S005,P00312,2,18902.92,37805.84,4315.11,Cash,C00280
T005377,2022-07-15,04:01 PM,S006,P0039,5,58485.79,292428.95,66794.84,Mobile Payment,C00485
T002198,2023-11-08,02:01 PM,S008,P0083,1,84564.34,84564.34,7922.56,Credit Card,C00330
T008709,2024-05-18,06:02 PM,S003,P00187,1,92863.24,92863.24,18283.11,Mobile Payment,C00479
T004711,2023-10-16,07:38 PM,S006,P00378,3,67162.13,201486.39,56968.21,Cash,C00400
T002219,2022-10-13,02:52 PM,S005,P00116,3,50307.23,150921.69,33327.05,Credit Card,C00287
T00105,2021-07-12,12:37 PM,S007,P00229,2,34902.26,69804.52,8737.38,Mobile Payment,C00598
T007461,2022-08-24,03:18 PM,S005,P00154,5,9697.02,48485.1,9439.19,Credit Card,C00589
T004999,2023-05-23,05:20 PM,S001,P00222,4,94368.94,377475.76,93166.41,Mobile Payment,C00490
T003020,2022-03-13,05:13 PM,S003,P0022,3,80276.62,240829.86,7081.93,Credit Card,C00637
T002092,2023-08-14,10:13 AM,S008,P00156,3,35978.23,107934.69,12755.01,Cash,C00176
T004406,2021-04-14,12:51 PM,S002,P00276,2,76394.81,152789.62,11830.52,Cash,C00153
T006417,2021-03-25,07:17 PM,S001,P00266,3,69555.18,208665.54,10545.79,Credit Card,C00202
T003168,2023-04-03,02:28 PM,S002,P00132,1,76197.8,76197.8,5443.34,Cash,C00470
T002764,2022-02-04,06:04 PM,S005,P00118,3,37952.99,113858.97,25863.76,Credit Card,C008
T002473,2023-01-05,09:18 PM,S006,P00275,2,95959.28,191918.56,3559.21,Mobile Payment,C00289
T00561,2022-10-27,06:01 PM,S007,P00297,3,24226.94,72680.82,7775.8,Cash,C00554
T004275,2020-06-02,11:19 AM,S002,P00135,2,97212.97,194425.94,36902.58,Credit Card,C00662
T001812,2023-03-10,10:37 AM,S006,P00232,3,17948.86,53846.58,14698.01,Cash,C007
T008572,2022-10-23,05:43 PM,S001,P00279,1,74135.55,74135.55,11421.12,Debit Card,C00503
T006521,2022-07-15,11:30 AM,S003,P00362,5,63098.44,315492.2,8843.93,Cash,C00572
T008553,2020-03-27,04:15 PM,S004,P0029,3,92129.06,276387.18,61542.35,Credit Card,C00315
T006382,2021-09-19,10:14 AM,S005,P00311,1,92172.59,92172.59,10847.26,Cash,C00537
T005833,2023-06-18,03:01 PM,S004,P00290,1,5514.09,5514.09,269.5,Credit Card,C00644
T001084,2024-04-11,07:14 PM,S005,P0025,2,2120.03,4240.06,927.43,Debit Card,C00436
T005731,2021-03-01,08:03 PM,S003,P00161,4,29667.51,118670.04,27448.91,Mobile Payment,C00579
T008284,2021-02-24,02:36 PM,S005,P00152,5,69595.96,347979.8,10300.09,Debit Card,C00534
T008320,2023-09-04,08:36 PM,S007,P0062,1,8436.51,8436.51,1817.8,Credit Card,C00483
T005216,2021-07-22,03:18 PM,S002,P00213,4,73574.3,294297.2,13322.67,Credit Card,C00642
T003736,2021-02-06,12:55 PM,S002,P00243,1,29820.14,29820.14,1148.01,Cash,C00184
T005803,2024-05-04,01:42 PM,S005,P00336,1,74023.49,74023.49,579.03,Credit Card,C00549
T006113,2022-06-19,01:39 PM,S005,P00234,2,7560.68,15121.36,1840.94,Mobile Payment,C00537
T005688,2021-01-05,07:57 PM,S006,P00171,2,2014.82,4029.64,628.68,Cash,C00445
T004920,2021-09-01,06:36 PM,S002,P00329,1,64105.66,64105.66,8280.13,Credit Card,C00459
T005006,2022-08-25,03:53 PM,S001,P00175,1,1252.2,1252.2,122.93,Debit Card,C00445
T007850,2020-10-21,09:36 PM,S004,P00170,3,46035.49,138106.47,35808.99,Credit Card,C00633
T003390,2020-10-30,01:11 PM,S008,P00353,1,83527.13,83527.13,339.02,Credit Card,C00445
T001530,2020-02-27,08:30 PM,S002,P00135,5,73037.76,365188.8,76258.8,Credit Card,C00493
T003162,2022-04-23,12:57 PM,S001,P00162,5,63559.78,317798.9,30599.94,Credit Card,C0037
T007882,2021-02-18,11:35 AM,S003,P005,2,98330.66,196661.32,57406.52,Mobile Payment,C00601
T006646,2021-06-28,11:12 AM,S006,P00174,3,19111.33,57333.99,3516.28,Credit Card,C00165
T008227,2021-03-03,09:23 PM,S006,P001,4,54176.42,216705.68,51817.51,Cash,C00394
T007580,2022-05-09,05:31 PM,S004,P00162,3,65593.89,196781.67,55796.61,Mobile Payment,C00214
T001857,2021-08-24,05:03 PM,S008,P00368,1,23642.52,23642.52,2370.42,Cash,C00190
T006543,2022-03-05,11:58 AM,S007,P0092,2,83211.07,166422.14,27565.94,Cash,C00533
T003154,2023-01-30,11:38 AM,S005,P00368,1,56658.91,56658.91,6487.26,Mobile Payment,C00304
T008162,2023-01-15,08:22 PM,S002,P00263,4,36290.22,145160.88,7198.23,Debit Card,C00276
T00338,2023-10-20,06:18 PM,S005,P00260,5,37426.58,187132.9,55082.82,Credit Card,C00154
T008134,2020-01-14,06:59 PM,S002,P0090,4,90386.19,361544.76,19225.3,Credit Card,C00575
T003973,2022-12-15,08:33 PM,S006,P00124,5,71453.31,357266.55,52124.19,Credit Card,C0042
T004863,2020-08-10,05:33 PM,S001,P0013,1,45354.65,45354.65,11473.33,Credit Card,C00677
